hunger,food,action
0.014074,0.093542,pass
0.856533,0.695977,eat
0.662452,0.286314,eat
0.974927,0.726601,eat
0.048978,0.275291,pass
0.307672,0.686488,eat
0.148336,0.409696,pass
0.041130,0.690892,pass
0.702289,0.456383,eat
0.197877,0.116712,pass
0.756268,0.851159,pass
0.629613,0.909173,eat
0.244367,0.066880,pass
0.721226,0.220615,pass
0.601416,0.814434,pass
0.764966,0.671876,eat
0.074441,0.037910,pass
0.943269,0.300106,eat
0.762602,0.159729,pass
0.763773,0.910567,pass
0.438484,0.009359,pass
0.914331,0.175053,eat
0.252895,0.087463,eat
0.743643,0.992437,pass
0.330080,0.088694,pass
0.412451,0.415664,pass
0.176639,0.422617,pass
0.420382,0.819695,pass
0.208905,0.985053,pass
0.642801,0.005852,pass
0.190226,0.465455,pass
0.862867,0.604122,eat
0.451477,0.877430,pass
0.808497,0.724399,eat
0.787189,0.158332,pass
0.975989,0.918911,eat
0.152540,0.601168,pass
0.765357,0.392575,eat
0.647123,0.567661,eat
0.609693,0.985489,eat
0.200647,0.944886,eat
0.713030,0.667658,eat
0.974800,0.088915,eat
0.908990,0.659503,eat
0.803138,0.747474,eat
0.478212,0.988950,eat
0.335961,0.302600,pass
0.105793,0.435014,pass
0.969442,0.743057,eat
0.617557,0.293026,pass
0.169932,0.467805,pass
0.665915,0.189429,pass
0.048398,0.541336,eat
0.450761,0.688859,eat
0.573736,0.105953,pass
0.301639,0.680917,pass
0.317929,0.968737,pass
0.475222,0.998677,eat
0.350566,0.702200,eat
0.297155,0.645461,pass
0.316241,0.072181,pass
0.387793,0.445173,pass
0.187373,0.032854,pass
0.003923,0.385167,pass
0.937329,0.477181,eat
0.378448,0.181705,pass
0.588072,0.427885,pass
0.655390,0.163657,pass
0.378321,0.141304,pass
0.202915,0.604474,pass
0.894207,0.951888,eat
0.334584,0.028271,pass
0.066615,0.182071,pass
0.242003,0.416649,pass
0.156808,0.888585,pass
0.138583,0.415749,pass
0.731418,0.185254,pass
0.998583,0.233765,pass
0.731844,0.886671,eat
0.635715,0.366000,pass
0.698399,0.100467,pass
0.909056,0.117665,pass
0.176448,0.875433,pass
0.703261,0.727954,pass
0.705515,0.553475,pass
0.652243,0.282541,pass
0.329666,0.427272,pass
0.455536,0.174500,pass
0.560761,0.961977,pass
0.590909,0.558360,pass
0.897697,0.281954,eat
0.965398,0.975171,eat
0.746782,0.572660,eat
0.379878,0.382688,eat
0.511845,0.829821,eat
0.323780,0.920219,pass
0.350958,0.443272,eat
0.068921,0.922379,pass
0.458223,0.712723,eat
0.883870,0.513935,pass
0.607905,0.973156,eat
0.749459,0.740438,pass
0.127399,0.712316,pass
0.011731,0.811590,pass
0.291788,0.021572,pass
0.477741,0.407405,pass
0.404598,0.687645,pass
0.727293,0.934049,eat
0.787173,0.380903,eat
0.738037,0.602282,eat
0.854213,0.740451,eat
0.163206,0.956217,pass
0.700177,0.434229,pass
0.044219,0.901618,pass
0.443897,0.651570,pass
0.085538,0.231921,pass
0.675197,0.518868,pass
0.368410,0.217987,pass
0.210323,0.330191,pass
0.987380,0.947923,eat
0.690545,0.214311,pass
0.342687,0.737939,eat
0.535802,0.360210,eat
0.295593,0.853102,pass
0.653154,0.022652,pass
0.458184,0.837672,pass
0.440197,0.154646,pass
0.447706,0.683821,pass
0.077615,0.371430,pass
0.877970,0.464620,eat
0.312707,0.804262,pass
0.771584,0.394553,pass
0.302590,0.963947,pass
0.050438,0.632602,pass
0.205718,0.212613,pass
0.269799,0.561255,pass
0.434778,0.548239,pass
0.618144,0.970754,eat
0.171062,0.843265,pass
0.755040,0.764002,pass
0.584739,0.523313,eat
0.120588,0.000993,pass
0.128257,0.460774,pass
0.341044,0.455746,pass
0.858011,0.986326,eat
0.409389,0.236055,pass
0.077677,0.794667,pass
0.791610,0.128870,eat
0.822587,0.030311,pass
0.022041,0.319770,pass
0.288522,0.066888,pass
0.316513,0.871649,pass
0.751866,0.255337,pass
0.665458,0.618500,pass
0.328093,0.987777,pass
0.715240,0.560997,pass
0.290128,0.867171,eat
0.174998,0.837413,pass
0.953969,0.773742,eat
0.112506,0.268712,pass
0.995940,0.780978,eat
0.570988,0.151618,pass
0.759521,0.887025,eat
0.477139,0.272043,pass
0.624727,0.753120,eat
0.842192,0.890192,eat
0.920200,0.610017,eat
0.584009,0.123561,pass
0.795088,0.764323,eat
0.118673,0.644688,pass
0.901853,0.544516,eat
0.365913,0.031027,pass
0.118080,0.678818,pass
0.406463,0.828053,pass
0.877836,0.241511,pass
0.232425,0.265367,eat
0.304415,0.301372,pass
0.549895,0.502386,pass
0.103391,0.505843,pass
0.474309,0.514730,pass
0.644661,0.781560,eat
0.659035,0.199639,pass
0.531507,0.869653,eat
0.401791,0.345126,pass
0.087329,0.251276,pass
0.702426,0.689328,pass
0.491404,0.333740,pass
0.068484,0.662495,pass
0.169865,0.103736,pass
0.148205,0.909044,eat
0.392127,0.940970,eat
0.701651,0.798702,eat
0.401707,0.035910,pass
0.875137,0.158506,pass
0.887798,0.540208,eat
0.595646,0.391278,pass
0.848620,0.068003,pass
0.825587,0.676228,eat
0.804160,0.567036,pass
0.826281,0.864732,eat
0.930825,0.057447,eat
0.273788,0.338195,pass
0.170271,0.860421,pass
0.849924,0.281330,pass
0.731903,0.983800,pass
0.339610,0.199789,pass
0.358297,0.510700,pass
0.334355,0.893219,pass
0.651160,0.236234,pass
0.176790,0.813774,pass
0.817664,0.506639,pass
0.517663,0.739019,pass
0.216306,0.697236,pass
0.858742,0.907067,eat
0.019061,0.507971,pass
0.871024,0.814577,eat
0.856852,0.780833,eat
0.242976,0.225789,pass
0.742616,0.285196,eat
0.214653,0.061278,pass
0.770300,0.060009,pass
0.881962,0.418404,eat
0.874482,0.682568,eat
0.689710,0.964315,eat
0.588590,0.027688,pass
0.324401,0.043000,pass
0.186524,0.737142,eat
0.183523,0.699932,eat
0.576672,0.642122,eat
0.497190,0.237346,pass
0.227080,0.344408,eat
0.682637,0.983812,eat
0.663506,0.538104,pass
0.626920,0.978341,eat
0.426218,0.012271,pass
0.276159,0.327232,pass
0.266027,0.807854,pass
0.772536,0.864307,eat
0.467087,0.528600,eat
0.930345,0.916082,pass
0.720668,0.217949,pass
0.997545,0.543176,eat
0.994147,0.063103,pass
0.940914,0.544618,eat
0.589200,0.268261,pass
0.698932,0.021788,pass
0.291446,0.066160,pass
0.478338,0.767982,pass
0.699604,0.491262,pass
0.959979,0.201297,pass
0.256674,0.538545,pass
0.887113,0.665340,eat
0.061523,0.825638,pass
0.838459,0.752009,eat
0.862573,0.819417,eat
0.348432,0.550890,pass
0.641220,0.553379,eat
0.806445,0.507497,eat
0.876573,0.214653,eat
0.777254,0.420808,pass
0.361350,0.861922,eat
0.249703,0.820410,eat
0.695494,0.580433,pass
0.244907,0.811406,pass
0.795882,0.580713,pass
0.357400,0.148648,pass
0.417131,0.689459,eat
0.634534,0.461187,eat
0.449317,0.945789,pass
0.456678,0.383268,pass
0.345761,0.274332,pass
0.045116,0.223591,pass
0.912145,0.700464,eat
0.809096,0.399977,pass
0.381932,0.473006,pass
0.082666,0.222797,pass
0.478198,0.465051,pass
0.531069,0.801519,pass
0.855968,0.076578,eat
0.646842,0.744972,pass
0.649381,0.330712,pass
0.337798,0.622532,eat
0.368221,0.528084,eat
0.086873,0.928026,pass
0.084681,0.958694,eat
0.424954,0.100956,pass
0.292859,0.507427,pass
0.451527,0.843174,pass
0.332813,0.206636,pass
0.401428,0.930197,eat
0.580976,0.577045,pass
0.009054,0.094317,pass
0.808303,0.309231,eat
0.037252,0.771787,pass
0.383940,0.938002,pass
0.877598,0.624981,pass
0.699128,0.006734,pass
0.635624,0.139729,pass
0.450844,0.306785,pass
0.001962,0.724072,pass
0.433875,0.604711,eat
0.948360,0.949534,eat
0.016637,0.113519,pass
0.251999,0.988730,eat
0.468828,0.559010,eat
0.673804,0.192747,pass
0.844315,0.465400,pass
0.002541,0.578187,pass
0.575957,0.316449,pass
0.322588,0.924114,eat
0.123036,0.447736,pass
0.907259,0.040195,pass
0.699134,0.116728,pass
0.478371,0.843108,pass
0.610149,0.986765,eat
0.932981,0.908198,eat
0.134140,0.164926,pass
0.351165,0.756213,pass
0.676161,0.303736,eat
0.849133,0.500183,eat
0.664276,0.789446,eat
0.000218,0.804048,pass
0.023331,0.871273,pass
0.983780,0.976046,eat
0.994163,0.288428,eat
0.526296,0.991210,pass
0.578916,0.948765,pass
0.244533,0.457227,pass
0.366096,0.855558,pass
0.094751,0.904940,eat
0.906459,0.189070,eat
0.225766,0.069481,pass
0.893236,0.078601,pass
0.882868,0.179889,eat
0.424882,0.401228,pass
0.784432,0.132893,eat
0.939426,0.917513,eat
0.042774,0.694055,pass
0.571910,0.689128,eat
0.398979,0.313175,pass
0.216438,0.059947,pass
0.532472,0.228318,eat
0.024349,0.952699,pass
0.237815,0.516974,eat
0.279392,0.721216,pass
0.263782,0.005955,pass
0.590448,0.867177,pass
0.116351,0.116324,pass
0.546683,0.547365,pass
0.943601,0.744348,eat
0.361628,0.801936,eat
0.099060,0.430507,pass
0.252322,0.480649,pass
0.780250,0.951374,pass
0.363957,0.212199,pass
0.125022,0.526307,pass
0.573103,0.939739,eat
0.400409,0.417195,eat
0.515170,0.221257,pass
0.399952,0.226622,pass
0.945186,0.701272,eat
0.073188,0.740695,pass
0.944043,0.714846,eat
0.396079,0.672174,pass
0.529486,0.017507,pass
0.554500,0.177452,pass
0.578467,0.597454,pass
0.141493,0.058685,pass
0.087051,0.249949,pass
0.233922,0.917700,eat
0.343474,0.794754,pass
0.660323,0.255162,eat
0.622516,0.083385,pass
0.181718,0.660684,pass
0.323496,0.901706,pass
0.429495,0.022189,pass
0.990783,0.700775,eat
0.745653,0.405381,pass
0.935460,0.101272,pass
0.566225,0.322825,pass
0.039787,0.768899,pass
0.044950,0.236992,pass
0.088796,0.091459,pass
0.196502,0.321106,pass
0.227434,0.396427,pass
0.052011,0.769481,pass
0.151012,0.136267,pass
0.001781,0.087583,pass
0.209113,0.447777,pass
0.689001,0.521812,pass
0.513809,0.404880,eat
0.736018,0.548845,eat
0.507899,0.866447,pass
0.574991,0.266241,pass
0.186155,0.247283,pass
0.295817,0.846215,pass
0.412302,0.374469,pass
0.827480,0.117854,eat
0.392890,0.460089,pass
0.500486,0.597777,pass
0.868817,0.442564,pass
0.891674,0.617621,eat
0.998506,0.956757,eat
0.380678,0.183879,pass
0.625112,0.942919,eat
0.256974,0.291713,pass
0.790864,0.766456,eat
0.976144,0.100683,pass
0.367555,0.734572,pass
0.468281,0.074708,pass
0.472413,0.367111,pass
0.773418,0.815043,eat
0.958519,0.703235,eat
0.933018,0.614118,eat
0.776148,0.353921,pass
0.056642,0.790463,pass
0.026346,0.950539,pass
0.369877,0.206397,pass
0.329235,0.392378,eat
0.819854,0.646967,pass
0.648235,0.198168,pass
0.183714,0.953662,pass
0.740915,0.636884,eat
0.232471,0.669640,pass
0.593439,0.280318,eat
0.007121,0.279173,pass
0.669861,0.026762,eat
0.474882,0.649297,eat
0.326597,0.327914,pass
0.458741,0.317898,pass
0.807981,0.791644,pass
0.216183,0.453896,pass
0.689305,0.909268,eat
0.564050,0.540927,eat
0.506189,0.561560,pass
0.589558,0.123684,pass
0.535971,0.787747,eat
0.841904,0.655821,eat
0.755857,0.938372,eat
0.416748,0.224780,eat
0.227890,0.866452,pass
0.820502,0.582421,eat
0.447411,0.472602,pass
0.893116,0.435059,pass
0.336900,0.062355,pass
0.855364,0.563428,eat
0.007705,0.699045,pass
0.125629,0.335672,pass
0.813985,0.117430,pass
0.457565,0.793819,pass
0.839025,0.820825,eat
0.027421,0.542980,pass
0.006594,0.247610,pass
0.831529,0.557428,eat
0.695784,0.434340,pass
0.611349,0.916373,eat
0.203032,0.227451,pass
0.157091,0.390862,pass
0.902732,0.965213,eat
0.867416,0.442209,eat
0.864663,0.984745,eat
0.708571,0.705176,eat
0.707381,0.101037,eat
0.730787,0.850142,eat
0.240651,0.850660,pass
0.714510,0.361197,pass
0.361222,0.473225,eat
0.953701,0.493828,eat
0.405969,0.120461,pass
0.368552,0.424744,pass
0.392759,0.811867,pass
0.453467,0.582010,pass
0.369126,0.222708,pass
0.896794,0.136974,pass
0.652645,0.693856,eat
0.955418,0.909015,eat
0.993605,0.076243,pass
0.310853,0.854198,pass
0.004281,0.412984,pass
0.135530,0.237952,pass
0.508303,0.904584,eat
0.941124,0.920244,eat
0.458044,0.596802,pass
0.782176,0.969748,eat
0.016351,0.656452,pass
0.408767,0.277041,eat
0.687562,0.286579,pass
0.224688,0.710066,pass
0.800651,0.506105,eat
0.252124,0.425649,pass
0.906350,0.361903,pass
0.990039,0.747688,eat
0.736765,0.708438,pass
0.182450,0.745790,pass
0.275271,0.360638,pass
0.322503,0.611063,pass
0.498820,0.442340,eat
0.999701,0.342041,eat
0.860798,0.780581,eat
0.071606,0.852665,pass
0.871143,0.166758,pass
0.209071,0.850748,pass
0.196060,0.448568,pass
0.909211,0.552389,eat
0.298180,0.073379,pass
0.782308,0.547201,eat
0.584657,0.429379,eat
0.003807,0.869711,pass
0.002921,0.814683,pass
0.533861,0.988818,eat
0.113205,0.834867,pass
0.005808,0.297705,pass
0.956548,0.984984,eat
0.950839,0.405250,eat
0.594800,0.296919,eat
0.605661,0.166717,eat
0.269806,0.844515,pass
0.766702,0.053028,pass
0.266902,0.416459,pass
0.838410,0.766599,pass
0.252386,0.802137,pass
0.220781,0.797364,pass
0.669277,0.180894,pass
0.452030,0.236988,eat
0.345793,0.272239,pass
0.076633,0.176634,pass
0.226999,0.085714,pass
0.197635,0.056487,pass
0.401174,0.244498,pass
0.950239,0.339186,eat
0.637158,0.781084,pass
0.586842,0.242454,eat
0.463420,0.639340,pass
0.922189,0.154438,eat
0.627664,0.974252,eat
0.472952,0.385763,eat
0.144057,0.396540,pass
0.990049,0.707578,eat
0.321505,0.230444,pass
0.905356,0.277794,pass
0.269054,0.045561,pass
0.203876,0.858147,pass
0.399666,0.781482,eat
0.009828,0.407022,pass
0.843472,0.448644,pass
0.957937,0.335601,eat
0.948480,0.248373,eat
0.505990,0.353836,pass
0.825007,0.673530,eat
0.153176,0.229647,pass
0.687385,0.919051,eat
0.220813,0.484709,pass
0.650735,0.631034,eat
0.714552,0.323778,pass
0.414863,0.557156,pass
0.377216,0.326574,pass
0.201634,0.446011,pass
0.617524,0.566341,pass
0.902301,0.174117,pass
0.872901,0.658666,eat
0.196667,0.228951,pass
0.374641,0.000804,pass
0.079139,0.305069,pass
0.943487,0.095672,pass
0.463561,0.014384,pass
0.356392,0.428439,pass
0.953957,0.388052,eat
0.800138,0.023717,eat
0.281044,0.799872,pass
0.694296,0.403844,eat
0.478126,0.366117,pass
0.687002,0.495678,eat
0.647509,0.949880,eat
0.067816,0.135626,pass
0.238526,0.048822,pass
0.595471,0.910588,eat
0.438379,0.262482,pass
0.117521,0.429343,pass
0.505572,0.891989,eat
0.087268,0.234235,pass
0.509920,0.352453,pass
0.353443,0.985142,pass
0.283772,0.904017,pass
0.833095,0.649511,eat
0.673081,0.675232,pass
0.145937,0.025035,pass
0.285257,0.825586,pass
0.305279,0.037698,pass
0.830463,0.001975,pass
0.147190,0.228325,pass
0.660455,0.187908,pass
0.095403,0.097977,pass
0.969203,0.111693,eat
0.301879,0.576194,pass
0.936534,0.712593,pass
0.947994,0.217446,eat
0.587885,0.581657,eat
0.496620,0.589067,eat
0.267861,0.309478,pass
0.814557,0.000141,pass
0.163244,0.258246,pass
0.101286,0.068227,pass
0.920292,0.472331,eat
0.123655,0.319638,pass
0.299298,0.757863,pass
0.338315,0.070392,pass
0.117582,0.776940,pass
0.717084,0.452885,eat
0.380929,0.685393,pass
0.011444,0.717124,eat
0.361221,0.700521,pass
0.907870,0.721269,eat
0.498383,0.426920,pass
0.659882,0.043310,eat
0.986976,0.954815,eat
0.333077,0.201598,pass
0.120086,0.292864,pass
0.502446,0.629495,pass
0.389501,0.055935,eat
0.069614,0.632492,eat
0.838861,0.536813,eat
0.055467,0.379127,pass
0.640566,0.424775,eat
0.964303,0.083704,pass
0.766282,0.371635,pass
0.189026,0.390050,pass
0.369477,0.977800,pass
0.187471,0.276185,pass
0.379072,0.302503,pass
0.150329,0.675933,pass
0.872253,0.271772,eat
0.521194,0.570357,pass
0.989247,0.409759,eat
0.973931,0.105370,pass
0.087664,0.868572,pass
0.602901,0.181270,pass
0.924569,0.886545,eat
0.403437,0.501565,pass
0.658484,0.006871,pass
0.236082,0.633754,pass
0.932122,0.348758,eat
0.239521,0.320878,pass
0.652160,0.384071,eat
0.277838,0.192439,pass
0.074981,0.430321,pass
0.745761,0.174329,eat
0.729885,0.311092,eat
0.489358,0.501255,pass
0.508344,0.698668,pass
0.344881,0.076620,pass
0.065813,0.616391,pass
0.674261,0.794144,pass
0.891377,0.349211,pass
0.066930,0.353832,pass
0.473703,0.988270,eat
0.364677,0.355865,pass
0.314404,0.921703,pass
0.618134,0.877880,pass
0.826676,0.327131,eat
0.552547,0.297677,pass
0.057170,0.367801,pass
0.968506,0.550414,eat
0.856567,0.116019,eat
0.751411,0.095311,eat
0.833743,0.569924,eat
0.373945,0.005839,pass
0.142070,0.366309,eat
0.170192,0.474270,pass
0.005361,0.655491,pass
0.849651,0.842998,eat
0.279908,0.721928,pass
0.373128,0.270004,eat
0.547704,0.845535,pass
0.315415,0.659990,pass
0.001371,0.760593,pass
0.990820,0.444226,eat
0.396220,0.819895,eat
0.695583,0.305807,pass
0.304203,0.945298,eat
0.851242,0.454164,pass
0.990270,0.405378,eat
0.545797,0.103860,pass
0.955585,0.601271,eat
0.719794,0.038562,pass
0.585429,0.861844,pass
0.363156,0.894730,pass
0.477005,0.979816,eat
0.328085,0.063115,pass
0.586014,0.618546,pass
0.999412,0.592981,pass
0.093580,0.217908,pass
0.949040,0.654381,pass
0.176459,0.650908,pass
0.251240,0.248277,pass
0.974244,0.644653,eat
0.580044,0.618645,pass
0.492262,0.924043,eat
0.020292,0.389707,pass
0.237517,0.349458,pass
0.757840,0.407139,eat
0.036679,0.639647,pass
0.568093,0.546981,pass
0.879083,0.153057,pass
0.176417,0.534936,pass
0.902103,0.919088,eat
0.364313,0.638890,pass
0.661523,0.459877,eat
0.077085,0.427619,pass
0.970065,0.369501,pass
0.559103,0.491822,pass
0.718551,0.476366,eat
0.747735,0.524788,eat
0.695369,0.124887,eat
0.836852,0.206268,eat
0.826603,0.494077,eat
0.588106,0.011073,pass
0.784089,0.564000,eat
0.879189,0.061399,pass
0.317722,0.182810,pass
0.698288,0.879466,eat
0.019934,0.079799,pass
0.102424,0.085057,pass
0.131453,0.841453,pass
0.439282,0.735558,eat
0.172409,0.913493,pass
0.089361,0.018473,pass
0.905307,0.411295,eat
0.989647,0.331128,eat
0.065833,0.031371,pass
0.725986,0.861357,eat
0.274495,0.925282,pass
0.048710,0.468246,pass
0.916611,0.003410,pass
0.846426,0.060333,eat
0.581362,0.988474,eat
0.139335,0.114396,pass
0.017699,0.728508,pass
0.788227,0.423208,eat
0.651093,0.111194,pass
0.507938,0.718664,eat
0.597485,0.870447,pass
0.690098,0.858077,pass
0.325292,0.990203,eat
0.239708,0.315319,pass
0.482416,0.675066,pass
0.800084,0.510916,pass
0.537169,0.426037,eat
0.531007,0.106843,pass
0.546010,0.828219,eat
0.709488,0.411019,eat
0.921031,0.477527,eat
0.661022,0.836821,pass
0.441981,0.136780,pass
0.803705,0.724119,pass
0.876482,0.225958,pass
0.203376,0.301442,pass
0.809978,0.212693,eat
0.277522,0.395939,pass
0.720908,0.724231,eat
0.891240,0.724105,eat
0.005462,0.903893,pass
0.018060,0.400185,pass
0.765367,0.956039,pass
0.257297,0.965506,pass
0.991958,0.071659,pass
0.403278,0.513279,eat
0.921114,0.801716,eat
0.881861,0.863340,eat
0.903498,0.896632,eat
0.409755,0.343839,eat
0.330317,0.386015,pass
0.033062,0.127951,pass
0.384752,0.122504,pass
0.555600,0.146432,pass
0.594296,0.402943,pass
0.447776,0.153905,pass
0.713181,0.577884,pass
0.643567,0.242690,pass
0.862277,0.060774,pass
0.585924,0.810425,eat
0.032212,0.168381,pass
0.402048,0.609912,pass
0.002164,0.051432,pass
0.470054,0.905241,pass
0.143976,0.711403,pass
0.640507,0.956517,pass
0.979312,0.499731,pass
0.517347,0.589189,eat
0.883372,0.336961,eat
0.776473,0.923380,eat
0.832878,0.607103,eat
0.026923,0.974873,pass
0.882358,0.327953,eat
0.011460,0.492633,pass
0.381558,0.819253,eat
0.913369,0.302016,pass
0.587374,0.241858,eat
0.598822,0.694139,pass
0.181726,0.541103,pass
0.891539,0.106519,pass
0.804761,0.118929,eat
0.585714,0.240167,eat
0.993310,0.559757,eat
0.078868,0.585420,pass
0.719506,0.065266,pass
0.060693,0.063378,pass
0.155388,0.420764,pass
0.373326,0.959175,eat
0.572207,0.404797,pass
0.166667,0.130627,pass
0.232539,0.357755,pass
0.932279,0.457593,eat
0.023763,0.300049,pass
0.601074,0.746793,eat
0.283192,0.823439,pass
0.374852,0.815316,pass
0.121107,0.836765,pass
0.189498,0.167771,pass
0.062138,0.277937,pass
0.317143,0.182644,pass
0.628201,0.816761,eat
0.864592,0.978242,eat
0.796007,0.298139,pass
0.217437,0.024804,pass
0.614801,0.322752,pass
0.964566,0.687709,eat
0.581074,0.544383,eat
0.306832,0.344583,pass
0.372505,0.080312,pass
0.035119,0.761254,pass
0.986700,0.830333,eat
0.372685,0.331243,pass
0.759803,0.719721,eat
0.793530,0.885053,eat
0.026032,0.159234,pass
0.140711,0.305816,pass
0.987927,0.928436,eat
0.677557,0.334490,pass
0.912508,0.922794,eat
0.545267,0.038659,pass
0.190506,0.610521,pass
0.156922,0.182580,pass
0.136007,0.046929,pass
0.601430,0.090576,pass
0.364909,0.820298,pass
0.940820,0.832637,eat
0.296613,0.591607,pass
0.033459,0.655139,pass
0.368991,0.007457,pass
0.166474,0.454566,pass
0.920510,0.092805,eat
0.600394,0.396026,eat
0.773865,0.019515,pass
0.615089,0.389625,pass
0.471900,0.850629,pass
0.776910,0.189981,pass
0.733446,0.468432,eat
0.424562,0.216468,pass
0.317949,0.512748,eat
0.566328,0.687829,eat
0.492508,0.945915,eat
0.819361,0.729720,eat
0.452315,0.940424,pass
0.836611,0.205392,eat
0.440254,0.729402,pass
0.336506,0.954700,eat
0.131050,0.914743,pass
0.607199,0.772983,pass
0.844946,0.848531,pass
0.006798,0.041176,pass
0.535383,0.262255,eat
0.965580,0.279456,eat
0.783420,0.888171,eat
0.696502,0.768468,pass
0.538325,0.762872,eat
0.421761,0.175609,pass
0.393610,0.432743,eat
0.915932,0.488325,eat
0.236994,0.735558,eat
0.485898,0.877435,pass
0.120435,0.899484,pass
0.124152,0.830504,eat
0.558661,0.965466,eat
0.258740,0.569694,pass
0.529819,0.995874,pass
0.171090,0.349969,pass
0.799865,0.086317,pass
0.165883,0.389037,pass
0.683849,0.096662,pass
0.651221,0.367937,pass
0.748639,0.544441,eat
0.192615,0.030633,pass
0.160710,0.169068,pass
0.145042,0.956714,pass
0.116398,0.893798,pass
0.028215,0.818820,eat
0.658735,0.938902,pass
0.713042,0.652656,pass
0.243988,0.160680,pass
0.662327,0.419959,eat
0.780310,0.187614,eat
0.110750,0.342883,pass
0.275255,0.202895,pass
0.152501,0.288276,pass
0.123720,0.103628,pass
0.255789,0.319530,pass
0.093520,0.943260,pass
0.088305,0.525242,pass
0.098474,0.533628,pass
0.585978,0.727180,pass
0.061380,0.289214,pass
0.328003,0.234537,pass
